,Order ID,Product ID,Returned
4893,CA-2016-135776,OFF-ST-10002743,Not
4894,CA-2016-135776,OFF-PA-10004327,Not
4895,CA-2016-135776,OFF-EN-10004773,Not
4896,CA-2016-135776,OFF-ST-10003470,Not
4897,US-2014-122021,FUR-CH-10003761,Not
4898,US-2014-122021,OFF-PA-10002230,Not
4899,CA-2016-130484,OFF-BI-10000088,Not
4900,CA-2017-120936,OFF-ST-10001526,Not
4901,CA-2017-120936,OFF-SU-10002557,Not
4902,CA-2017-110884,OFF-BI-10003669,Not
4903,CA-2017-110884,OFF-LA-10003510,Not
4904,US-2014-161613,FUR-CH-10003746,Not
4905,US-2014-146353,OFF-BI-10003476,Not
4906,US-2014-146353,OFF-ST-10001469,Not
4907,CA-2014-133809,OFF-BI-10001757,Not
4908,CA-2014-133809,TEC-PH-10004875,Not
4909,CA-2017-127306,OFF-EN-10001219,Yes
4910,CA-2017-127306,OFF-PA-10000019,Yes
4911,CA-2017-127306,TEC-PH-10001924,Yes
4912,CA-2017-127306,OFF-BI-10002003,Yes
4913,CA-2017-127306,OFF-BI-10003727,Yes
4914,CA-2015-161830,OFF-AR-10004042,Not
4915,CA-2015-161830,OFF-BI-10001097,Not
4916,CA-2017-163125,OFF-AR-10004344,Not
4917,CA-2017-163125,FUR-CH-10001802,Not
4918,CA-2016-160304,FUR-BO-10004709,Not
4919,CA-2016-160304,TEC-PH-10000455,Not
4920,CA-2017-101728,OFF-BI-10002393,Not
4921,CA-2017-114055,OFF-PA-10004381,Not
4922,CA-2017-114055,OFF-FA-10003059,Not
4923,CA-2017-114055,OFF-PA-10000994,Not
4924,CA-2017-114055,TEC-PH-10002890,Not
4925,CA-2017-126438,OFF-AR-10003338,Not
4926,CA-2017-117653,FUR-TA-10003008,Not
4927,CA-2017-143245,OFF-PA-10001972,Not
4928,CA-2017-143245,FUR-CH-10000155,Not
4929,US-2014-138828,OFF-AR-10000658,Not
4930,US-2014-138828,OFF-PA-10000349,Not
4931,CA-2017-143651,OFF-AR-10001446,Not
4932,CA-2015-106978,OFF-EN-10004483,Not
4933,CA-2015-106978,OFF-BI-10002012,Not
4934,CA-2015-106978,OFF-FA-10003021,Not
4935,CA-2015-155124,TEC-PH-10003356,Not
4936,CA-2017-150931,OFF-BI-10004728,Not
4937,CA-2014-157147,OFF-ST-10000078,Not
4938,CA-2014-157147,FUR-BO-10003034,Not
4939,CA-2014-157147,OFF-AR-10003514,Not
4940,CA-2015-156482,FUR-CH-10001708,Not
4941,CA-2015-156482,FUR-BO-10002598,Not
4942,CA-2015-156482,OFF-AR-10001022,Not
4943,CA-2017-106782,OFF-ST-10004459,Not
4944,CA-2016-151372,OFF-PA-10004381,Yes
4945,CA-2016-151372,OFF-BI-10000050,Yes
4946,CA-2016-151372,OFF-FA-10000304,Yes
4947,CA-2014-102085,OFF-LA-10002475,Not
4948,CA-2017-107125,OFF-BI-10001989,Not
4949,CA-2017-107125,FUR-FU-10000732,Not
4950,CA-2016-125815,OFF-AR-10004441,Not
4951,CA-2015-144190,OFF-PA-10000304,Not
4952,CA-2017-117926,OFF-AP-10002670,Yes
4953,CA-2015-153906,TEC-PH-10001527,Not
4954,CA-2014-160262,OFF-AR-10002335,Not
4955,CA-2014-160262,OFF-PA-10003641,Not
4956,CA-2014-160262,FUR-FU-10002685,Not
4957,CA-2015-127607,OFF-BI-10001308,Not
4958,CA-2015-127607,OFF-FA-10003485,Not
4959,CA-2016-166226,TEC-PH-10003357,Not
4960,CA-2016-166226,OFF-AP-10002867,Not
4961,CA-2014-156587,FUR-CH-10004477,Not
4962,CA-2014-156587,OFF-AR-10001427,Not
4963,CA-2014-156587,OFF-ST-10002344,Not
4964,CA-2016-141180,OFF-BI-10000301,Not
4965,CA-2015-109708,TEC-PH-10001944,Not
4966,CA-2015-122406,TEC-PH-10001527,Not
4967,CA-2015-122406,OFF-PA-10001307,Not
4968,CA-2015-122406,TEC-AC-10004571,Not
4969,CA-2015-122406,FUR-CH-10001973,Not
4970,US-2016-153815,FUR-CH-10000513,Not
4971,US-2016-153815,OFF-PA-10002421,Not
4972,US-2016-153815,FUR-FU-10004090,Not
4973,US-2016-153815,OFF-PA-10004071,Not
4974,CA-2016-164896,OFF-PA-10002246,Not
4975,CA-2015-142202,TEC-AC-10003198,Not
4976,CA-2015-165050,OFF-BI-10001031,Not
4977,CA-2015-165050,OFF-BI-10003727,Not
4978,CA-2015-165050,TEC-PH-10001336,Not
4979,US-2016-131114,OFF-SU-10001664,Not
4980,US-2016-131114,OFF-AP-10003971,Not
4981,US-2016-131114,TEC-AC-10000199,Not
4982,CA-2014-160066,OFF-LA-10001045,Not
4983,CA-2016-109925,OFF-ST-10003442,Not
4984,CA-2015-160696,OFF-FA-10003059,Not
4985,CA-2014-125171,OFF-LA-10001175,Not
4986,CA-2016-149279,OFF-PA-10003441,Not
4987,CA-2016-149279,FUR-CH-10004287,Not
4988,CA-2016-149279,OFF-BI-10004040,Not
4989,CA-2017-107321,OFF-BI-10004022,Not
4990,CA-2017-107321,TEC-PH-10002200,Not
4991,US-2017-122714,OFF-BI-10001120,Not
4992,CA-2015-153038,OFF-EN-10000461,Not
4993,CA-2015-153038,OFF-LA-10004008,Not
4994,CA-2015-153038,FUR-FU-10000221,Not
4995,CA-2014-132227,OFF-BI-10000962,Not
4996,CA-2017-155824,OFF-AP-10000390,Not
4997,CA-2017-155824,OFF-BI-10000014,Not
4998,CA-2016-129238,TEC-PH-10004120,Not
4999,CA-2016-129238,OFF-PA-10002764,Not
5000,CA-2017-159688,TEC-AC-10000736,Not
5001,CA-2016-136126,OFF-SU-10000898,Not
5002,CA-2016-136126,OFF-PA-10004327,Not
5003,CA-2016-155033,OFF-PA-10000143,Not
5004,CA-2014-156006,TEC-AC-10002550,Not
5005,CA-2015-158659,OFF-ST-10003306,Not
5006,CA-2015-169796,TEC-MA-10000045,Not
5007,CA-2015-169796,OFF-ST-10001505,Not
5008,CA-2015-102876,OFF-BI-10004781,Not
5009,CA-2015-102876,TEC-PH-10002680,Not
5010,CA-2015-102876,OFF-BI-10000848,Not
5011,US-2017-139647,FUR-BO-10004467,Not
5012,US-2017-160465,OFF-BI-10001670,Not
5013,US-2017-160465,OFF-ST-10000136,Not
5014,US-2017-160465,TEC-PH-10004522,Not
5015,CA-2014-153850,FUR-FU-10002960,Not
5016,CA-2014-153850,TEC-PH-10002584,Not
5017,CA-2014-127558,FUR-FU-10002505,Not
5018,CA-2014-127558,TEC-AC-10003832,Not
5019,CA-2014-127558,OFF-SU-10002537,Not
5020,CA-2017-136511,OFF-SU-10003505,Not
5021,CA-2016-133795,TEC-AC-10001465,Not
5022,CA-2016-133795,TEC-AC-10003832,Not
5023,CA-2016-133795,FUR-FU-10003731,Not
5024,US-2017-130953,OFF-BI-10004828,Not
5025,US-2017-130953,TEC-PH-10003012,Not
5026,US-2017-130953,OFF-AP-10002311,Not
5027,US-2017-130953,FUR-CH-10004626,Not
5028,CA-2014-151792,TEC-AC-10001606,Not
5029,CA-2017-139304,OFF-AR-10001216,Not
5030,CA-2017-139304,OFF-SU-10001664,Not
5031,CA-2017-139304,OFF-BI-10002498,Not
5032,CA-2016-155166,FUR-CH-10003968,Not
5033,CA-2016-155166,OFF-AP-10002765,Not
5034,CA-2015-103954,FUR-BO-10004690,Not
5035,CA-2014-169803,FUR-TA-10000688,Not
5036,CA-2014-169803,TEC-AC-10003441,Not
5037,CA-2017-141719,TEC-AC-10003610,Not
5038,CA-2015-136469,FUR-TA-10001520,Not
5039,CA-2015-136469,TEC-PH-10001817,Not
5040,CA-2015-136469,OFF-BI-10004492,Not
5041,CA-2016-158694,OFF-PA-10002421,Not
5042,CA-2016-158694,OFF-AP-10000055,Not
5043,CA-2016-158694,FUR-FU-10000965,Not
5044,CA-2016-158694,OFF-PA-10001363,Not
5045,CA-2016-158694,OFF-ST-10001496,Not
5046,CA-2016-158694,OFF-BI-10004656,Not
5047,CA-2016-158694,OFF-AR-10001227,Not
5048,US-2014-104759,OFF-BI-10002071,Not
5049,US-2014-104759,TEC-AC-10004901,Not
5050,CA-2015-150511,OFF-PA-10001776,Not
5051,CA-2015-134922,OFF-EN-10000483,Not
5052,US-2017-120607,OFF-PA-10003129,Not
5053,CA-2015-141243,TEC-AC-10003198,Not
5054,CA-2015-141243,OFF-AR-10001246,Not
5055,CA-2015-141243,FUR-BO-10003272,Not
5056,CA-2015-162166,OFF-PA-10002606,Yes
5057,CA-2015-162166,OFF-ST-10002486,Yes
5058,CA-2016-120796,OFF-BI-10004330,Not
5059,CA-2016-109722,TEC-PH-10000560,Not
5060,CA-2016-109722,OFF-ST-10000060,Not
5061,CA-2015-136798,OFF-BI-10003684,Not
5062,CA-2015-136798,TEC-PH-10000441,Not
5063,CA-2015-136798,FUR-FU-10000723,Not
5064,CA-2017-122196,TEC-PH-10004977,Not
5065,CA-2017-142090,TEC-AC-10002001,Not
5066,CA-2017-142090,FUR-TA-10001889,Not
5067,CA-2017-160934,OFF-AR-10003504,Not
5068,CA-2014-124478,TEC-CO-10001571,Not
5069,CA-2014-124478,OFF-AP-10002495,Not
5070,CA-2014-124478,OFF-EN-10002500,Not
5071,CA-2014-124478,FUR-FU-10002088,Not
5072,CA-2014-124478,TEC-PH-10001128,Not
5073,CA-2015-145485,OFF-ST-10000649,Not
5074,CA-2017-151071,OFF-BI-10002103,Not
5075,CA-2014-134572,FUR-TA-10001705,Not
5076,CA-2014-134572,OFF-ST-10004634,Not
5077,CA-2014-134572,FUR-TA-10004442,Not
5078,CA-2017-143217,OFF-BI-10002949,Not
5079,US-2017-133312,FUR-BO-10002213,Not
5080,US-2017-133312,OFF-ST-10001325,Not
5081,US-2015-137533,OFF-PA-10003441,Not
5082,CA-2016-155138,TEC-AC-10004209,Not
5083,CA-2016-155138,OFF-PA-10000501,Not
5084,CA-2016-108350,OFF-PA-10003656,Not
5085,CA-2015-144302,OFF-BI-10001107,Not
5086,CA-2015-109001,TEC-PH-10000562,Not
5087,CA-2015-109001,TEC-AC-10001101,Not
5088,CA-2015-109001,OFF-BI-10003529,Not
5089,CA-2017-132738,OFF-PA-10001752,Not
5090,CA-2017-132738,OFF-EN-10001141,Not
5091,CA-2017-156720,OFF-FA-10003472,Not
5092,CA-2015-119102,OFF-ST-10004507,Not
5093,US-2014-140452,OFF-AP-10004036,Yes
5094,US-2014-140452,FUR-TA-10004086,Yes
5095,US-2014-140452,TEC-PH-10000307,Yes
5096,US-2014-140452,FUR-FU-10002088,Yes
5097,US-2014-140452,OFF-BI-10004965,Yes
5098,US-2014-140452,OFF-ST-10002485,Yes
5099,CA-2015-141936,OFF-BI-10002194,Not
5100,CA-2014-158442,OFF-AR-10003732,Not
5101,CA-2014-158442,OFF-PA-10002195,Not
5102,CA-2014-158442,OFF-PA-10002365,Not
5103,CA-2015-167374,OFF-PA-10001950,Not
5104,CA-2015-167374,TEC-AC-10004633,Not
5105,CA-2014-116568,FUR-CH-10002439,Not
5106,CA-2015-147102,TEC-AC-10000682,Not
5107,CA-2017-132213,OFF-AR-10004078,Not
5108,CA-2017-132213,OFF-AR-10001958,Not
5109,CA-2014-138450,OFF-EN-10001335,Not
5110,CA-2014-138450,OFF-ST-10003479,Not
5111,CA-2014-138450,OFF-PA-10003016,Not
5112,CA-2015-153073,FUR-FU-10001025,Not
5113,CA-2016-147970,OFF-PA-10003936,Not
5114,CA-2016-150658,OFF-BI-10004140,Not
5115,CA-2017-125640,OFF-LA-10004178,Not
5116,CA-2017-154137,OFF-ST-10003324,Not
5117,CA-2015-127173,OFF-FA-10004854,Not
5118,CA-2015-127173,TEC-MA-10002859,Not
5119,CA-2015-127173,OFF-BI-10000088,Not
5120,CA-2014-149538,OFF-ST-10004180,Not
5121,CA-2014-149538,TEC-AC-10002926,Not
5122,CA-2014-149538,OFF-PA-10003797,Not
5123,CA-2014-149538,OFF-PA-10002195,Not
5124,CA-2014-160766,FUR-TA-10001039,Yes
5125,CA-2014-160766,OFF-EN-10001099,Yes
5126,CA-2014-160766,TEC-MA-10003979,Yes
5127,CA-2014-160766,OFF-AP-10002945,Yes
5128,CA-2014-160766,TEC-PH-10001536,Yes
5129,CA-2014-160766,TEC-PH-10000526,Yes
5130,CA-2014-160766,OFF-PA-10000213,Yes
5131,CA-2017-146626,FUR-FU-10002501,Not
5132,CA-2015-123330,TEC-PH-10001819,Not
5133,CA-2017-155607,OFF-AP-10001962,Not
5134,CA-2017-155607,OFF-BI-10003364,Not
5135,CA-2016-151323,OFF-FA-10002983,Yes
5136,CA-2015-146696,OFF-BI-10002432,Not
5137,CA-2016-128972,FUR-FU-10003096,Not
5138,CA-2017-128335,OFF-EN-10001539,Not
5139,CA-2017-128335,OFF-PA-10004996,Not
5140,CA-2015-154886,TEC-AC-10001956,Not
5141,CA-2016-111213,FUR-CH-10000454,Not
5142,CA-2016-111213,OFF-SU-10000946,Not
5143,CA-2016-111213,OFF-BI-10004140,Not
5144,CA-2017-161333,FUR-FU-10003039,Not
5145,CA-2017-161333,OFF-ST-10000464,Not
5146,CA-2017-161333,OFF-AP-10000252,Not
5147,CA-2017-128734,FUR-FU-10001731,Not
5148,CA-2017-128734,FUR-CH-10001394,Not
5149,CA-2014-141796,TEC-PH-10001578,Not
5150,CA-2017-125101,OFF-ST-10000675,Not
5151,CA-2017-169929,OFF-ST-10002352,Not
5152,US-2014-121566,OFF-BI-10004528,Not
5153,US-2014-121566,OFF-AR-10001026,Not
5154,US-2015-124219,OFF-BI-10002215,Not
5155,US-2015-124219,FUR-FU-10000305,Not
5156,CA-2017-163006,TEC-PH-10002584,Not
5157,CA-2017-163006,FUR-CH-10000229,Not
5158,CA-2017-163006,FUR-FU-10003799,Not
5159,CA-2015-156146,TEC-PH-10001700,Not
5160,CA-2015-156146,TEC-PH-10001527,Not
5161,CA-2014-111192,FUR-BO-10002916,Not
5162,CA-2016-115378,FUR-CH-10000863,Not
5163,CA-2015-161627,FUR-CH-10003968,Yes
5164,CA-2014-121006,OFF-AR-10001149,Not
5165,CA-2014-121006,OFF-PA-10000130,Not
5166,CA-2014-121006,OFF-PA-10002479,Not
5167,CA-2014-121006,FUR-CH-10004997,Not
5168,CA-2014-121006,OFF-ST-10004950,Not
5169,CA-2014-121006,OFF-ST-10001490,Not
5170,CA-2016-122903,FUR-CH-10002024,Not
5171,CA-2016-122903,OFF-PA-10001790,Not
5172,CA-2016-122903,OFF-PA-10000994,Not
5173,CA-2015-107741,OFF-AR-10002399,Not
5174,CA-2017-106432,OFF-BI-10002799,Not
5175,CA-2017-106432,FUR-BO-10004360,Not
5176,CA-2016-148908,OFF-BI-10002082,Not
5177,CA-2016-123015,OFF-BI-10004967,Not
5178,US-2015-120502,FUR-FU-10004973,Not
5179,US-2015-120502,TEC-PH-10003645,Not
5180,US-2015-120502,OFF-AP-10004980,Not
5181,CA-2017-108749,OFF-PA-10003797,Not
5182,CA-2017-108749,OFF-BI-10003707,Not
5183,CA-2017-163335,OFF-ST-10000885,Not
5184,CA-2017-163335,OFF-BI-10002827,Not
5185,CA-2015-134719,OFF-ST-10004459,Not
5186,US-2015-154389,TEC-PH-10002789,Not
5187,CA-2015-115567,TEC-AC-10001314,Not
5188,CA-2015-115567,FUR-CH-10000015,Not
5189,US-2017-136679,TEC-AC-10004855,Yes
5190,US-2017-136679,OFF-AR-10003582,Yes
5191,US-2017-141943,OFF-EN-10003448,Not
5192,CA-2014-101560,FUR-FU-10003773,Not
5193,CA-2014-101560,OFF-PA-10001363,Not
5194,CA-2014-101560,OFF-AR-10004757,Not
5195,CA-2014-101560,OFF-BI-10000309,Not
5196,CA-2014-159709,OFF-EN-10001434,Not
5197,CA-2014-159709,TEC-PH-10003988,Not
5198,CA-2016-103982,OFF-SU-10000151,Not
5199,CA-2016-103982,OFF-FA-10001332,Not
5200,CA-2016-103982,TEC-PH-10000895,Not
5201,CA-2016-103982,TEC-AC-10002857,Not
5202,CA-2015-142454,FUR-FU-10004018,Not
5203,CA-2015-142454,OFF-ST-10003638,Not
5204,CA-2015-102015,OFF-AR-10004685,Not
5205,CA-2015-102015,OFF-ST-10001713,Not
5206,CA-2015-102015,OFF-FA-10000490,Not
5207,CA-2015-102015,OFF-LA-10002043,Not
5208,CA-2015-102015,OFF-PA-10002464,Not
5209,CA-2015-102015,OFF-EN-10002504,Not
5210,CA-2015-156755,OFF-ST-10002615,Not
5211,CA-2015-130876,OFF-ST-10004258,Not
5212,CA-2016-145898,OFF-ST-10004507,Not
5213,CA-2016-145898,OFF-LA-10000262,Not
5214,CA-2016-145898,OFF-AR-10002445,Not
5215,CA-2016-145898,OFF-PA-10001667,Not
5216,US-2017-159562,OFF-EN-10000461,Not
5217,CA-2017-134635,OFF-PA-10002254,Not
5218,CA-2017-167080,OFF-AR-10001868,Not
5219,CA-2017-145653,FUR-CH-10004875,Not
5220,CA-2014-140487,FUR-BO-10000711,Not
5221,CA-2017-117401,OFF-AP-10000938,Not
5222,CA-2017-117401,TEC-PH-10003555,Not
5223,CA-2017-117401,OFF-BI-10001267,Not
5224,US-2017-109582,OFF-PA-10004071,Not
5225,CA-2016-119865,OFF-BI-10001553,Not
5226,CA-2016-119865,OFF-BI-10003007,Not
5227,CA-2016-119865,FUR-BO-10003272,Not
5228,US-2014-147648,OFF-PA-10001033,Not
5229,CA-2017-124436,OFF-BI-10001553,Not
5230,CA-2017-124436,FUR-TA-10001095,Not
5231,CA-2017-124436,FUR-FU-10001185,Not
5232,CA-2017-124436,OFF-BI-10000343,Not
5233,CA-2014-115084,FUR-CH-10004626,Not
5234,CA-2017-131037,FUR-TA-10001768,Not
5235,CA-2016-111143,OFF-AP-10001947,Not
5236,CA-2014-166744,FUR-FU-10004952,Yes
5237,CA-2014-166744,FUR-BO-10001337,Yes
5238,CA-2014-166744,TEC-AC-10003628,Yes
5239,CA-2016-116561,OFF-ST-10004186,Not
5240,CA-2016-116561,OFF-BI-10001658,Not
5241,CA-2016-110730,OFF-SU-10004737,Not
5242,CA-2017-146367,OFF-BI-10002827,Not
5243,CA-2016-149454,OFF-BI-10003694,Not
5244,CA-2016-156265,FUR-TA-10001691,Not
5245,CA-2016-156265,TEC-PH-10001918,Not
5246,CA-2016-156265,OFF-BI-10000285,Not
5247,US-2015-168914,OFF-AP-10000358,Not
5248,US-2017-110989,TEC-AC-10002345,Not
5249,CA-2015-106215,OFF-FA-10001229,Not
5250,US-2016-169369,TEC-AC-10001314,Not
5251,US-2016-169369,OFF-PA-10004438,Not
5252,CA-2015-132318,OFF-AP-10000026,Not
5253,US-2014-131982,OFF-BI-10004224,Not
5254,CA-2015-125185,FUR-CH-10002647,Not
5255,CA-2015-125185,FUR-FU-10003247,Not
5256,CA-2016-130078,OFF-PA-10003270,Not
5257,US-2017-114034,OFF-PA-10004735,Not
5258,US-2017-115595,OFF-PA-10001745,Not
5259,CA-2017-158722,OFF-PA-10000176,Not
5260,CA-2014-105165,TEC-PH-10000675,Not
5261,CA-2014-105165,OFF-BI-10000050,Not
5262,CA-2014-105165,FUR-TA-10004154,Not
5263,CA-2014-105165,TEC-AC-10002718,Not
5264,CA-2014-105165,OFF-AR-10003179,Not
5265,CA-2017-147452,OFF-PA-10001838,Yes
5266,CA-2017-147452,OFF-PA-10004039,Yes
5267,CA-2017-147452,OFF-AP-10001626,Yes
5268,US-2017-114657,TEC-MA-10003173,Not
5269,CA-2017-144484,FUR-FU-10000260,Not
5270,CA-2017-144484,OFF-AP-10004487,Not
5271,CA-2017-125913,FUR-FU-10001487,Not
5272,CA-2017-125913,FUR-TA-10001520,Not
5273,US-2016-158309,OFF-BI-10000145,Not
5274,CA-2015-162887,FUR-CH-10000595,Not
5275,CA-2017-147333,TEC-AC-10004469,Not
5276,CA-2017-147333,TEC-AC-10003038,Not
5277,CA-2014-113859,FUR-CH-10004698,Not
5278,CA-2014-159681,OFF-PA-10003641,Not
5279,US-2017-104094,TEC-AC-10002134,Not
5280,CA-2017-152709,OFF-ST-10001837,Not
5281,CA-2015-105158,FUR-FU-10001706,Yes
5282,CA-2015-105158,OFF-PA-10001970,Yes
5283,CA-2014-133424,OFF-ST-10002957,Not
5284,CA-2014-133424,OFF-LA-10002312,Not
5285,CA-2017-105991,OFF-EN-10002600,Not
5286,CA-2017-105991,OFF-BI-10003274,Not
5287,CA-2017-105991,FUR-BO-10004467,Not
5288,US-2017-136784,OFF-PA-10000675,Not
5289,CA-2014-146283,OFF-PA-10002259,Not
5290,CA-2014-146283,FUR-CH-10004287,Not
5291,CA-2014-146283,OFF-PA-10000482,Not
5292,CA-2017-151218,OFF-ST-10004835,Not
5293,CA-2015-111073,FUR-TA-10004086,Not
5294,CA-2017-144883,OFF-LA-10000305,Not
5295,CA-2017-142174,OFF-PA-10000806,Not
5296,CA-2017-108791,FUR-FU-10004018,Not
5297,CA-2017-108791,TEC-PH-10002660,Not
5298,CA-2016-106656,OFF-EN-10001509,Not
5299,CA-2016-106656,OFF-LA-10003148,Not
5300,CA-2016-113831,FUR-TA-10002645,Not
5301,CA-2016-113831,TEC-AC-10003033,Not
5302,CA-2016-113831,OFF-LA-10001297,Not
5303,US-2014-139500,FUR-CH-10002017,Not
5304,US-2014-166310,FUR-FU-10001546,Not
5305,US-2016-168410,FUR-FU-10000629,Not
5306,US-2016-168410,OFF-ST-10000036,Not
5307,US-2016-168410,TEC-PH-10002583,Not
5308,CA-2017-131254,FUR-CH-10003774,Not
5309,CA-2017-131254,OFF-AR-10003876,Not
5310,CA-2017-131254,OFF-BI-10003527,Not
5311,CA-2016-123414,OFF-LA-10004559,Not
5312,CA-2016-123414,OFF-SU-10002573,Not
5313,CA-2017-137876,FUR-FU-10000222,Not
5314,CA-2017-137876,OFF-EN-10001219,Not
5315,CA-2016-154060,FUR-CH-10002304,Not
5316,US-2017-162558,FUR-FU-10002364,Not
5317,US-2017-162558,FUR-FU-10004864,Not
5318,US-2017-162558,OFF-PA-10003172,Not
5319,US-2017-162558,OFF-BI-10000977,Not
5320,US-2017-162558,FUR-TA-10000198,Not
5321,US-2017-162558,OFF-BI-10003984,Not
5322,US-2017-162558,FUR-FU-10003691,Not
5323,CA-2017-134439,OFF-PA-10004082,Not
5324,CA-2015-119508,OFF-AR-10003723,Not
5325,CA-2015-119508,FUR-FU-10004270,Not
5326,CA-2015-152681,OFF-AR-10003183,Not
5327,CA-2014-130813,OFF-PA-10002005,Not
5328,CA-2015-120320,TEC-PH-10000149,Not
5329,CA-2016-111941,OFF-BI-10001524,Not
5330,CA-2016-123120,FUR-FU-10004748,Not
5331,CA-2016-123120,OFF-BI-10001460,Not
5332,CA-2016-123120,OFF-SU-10002503,Not
5333,CA-2014-103331,FUR-FU-10001731,Not
5334,CA-2014-103331,OFF-PA-10002160,Not
5335,CA-2014-103331,OFF-PA-10002659,Not
5336,CA-2015-169278,OFF-BI-10001636,Not
5337,CA-2017-111577,OFF-PA-10000062,Not
5338,CA-2015-146486,OFF-ST-10002554,Yes
5339,CA-2015-146486,OFF-EN-10001509,Yes
5340,CA-2015-146486,TEC-AC-10002018,Yes
5341,CA-2015-146486,TEC-AC-10002637,Yes
5342,US-2014-168501,OFF-EN-10001509,Not
5343,US-2014-168501,TEC-PH-10004922,Not
5344,CA-2015-112053,TEC-AC-10002550,Not
5345,CA-2017-108539,OFF-ST-10003208,Not
5346,CA-2017-108539,OFF-BI-10003981,Not
5347,CA-2017-108539,OFF-BI-10001031,Not
5348,CA-2015-149811,OFF-BI-10003676,Not
5349,CA-2015-149811,OFF-PA-10004082,Not
5350,US-2017-103814,OFF-PA-10001019,Not
5351,CA-2016-123932,OFF-PA-10004665,Not
5352,CA-2016-123932,TEC-PH-10002447,Not
5353,US-2016-101616,OFF-BI-10000014,Not
5354,CA-2014-113768,FUR-CH-10002439,Not
5355,CA-2014-113768,OFF-PA-10003063,Not
5356,CA-2016-138037,OFF-BI-10002982,Not
5357,CA-2014-150490,TEC-AC-10004510,Not
5358,CA-2014-150490,OFF-ST-10000321,Not
5359,CA-2014-150490,OFF-AR-10004602,Not
5360,US-2017-126060,FUR-BO-10003433,Not
5361,CA-2017-100951,OFF-ST-10001496,Not
5362,CA-2016-122017,FUR-FU-10000672,Not
5363,CA-2016-122017,OFF-AP-10001293,Not
5364,CA-2014-123477,OFF-AP-10000692,Not
5365,CA-2016-107790,TEC-PH-10004539,Not
5366,CA-2017-158071,TEC-PH-10002923,Not
5367,CA-2017-158071,OFF-LA-10004689,Not
5368,CA-2017-158071,OFF-ST-10001228,Not
5369,CA-2017-147403,OFF-PA-10003302,Not
5370,US-2017-136721,FUR-FU-10004665,Not
5371,US-2017-136721,FUR-FU-10004188,Not
5372,CA-2015-118738,OFF-PA-10003177,Not
5373,CA-2015-118738,FUR-TA-10002607,Not
5374,CA-2015-118738,OFF-PA-10001166,Not
5375,CA-2017-134152,TEC-AC-10004510,Not
5376,CA-2017-134152,OFF-AR-10004062,Not
5377,CA-2014-125542,OFF-EN-10000056,Not
5378,CA-2014-125542,OFF-ST-10001469,Not
5379,CA-2016-136021,OFF-PA-10000551,Not
5380,CA-2016-136021,TEC-MA-10000423,Not
5381,CA-2016-149195,OFF-PA-10001870,Not
5382,CA-2016-149195,OFF-FA-10001843,Not
5383,CA-2016-149195,OFF-PA-10002036,Not
5384,CA-2017-161410,TEC-PH-10001760,Not
5385,CA-2017-161410,TEC-PH-10000673,Not
5386,CA-2017-152786,OFF-BI-10000829,Not
5387,CA-2017-164707,TEC-PH-10001924,Not
5388,CA-2017-164707,TEC-AC-10004864,Not
5389,CA-2017-164707,OFF-LA-10004345,Not
5390,CA-2017-163874,OFF-BI-10000088,Not
5391,US-2014-123183,OFF-LA-10002787,Not
5392,US-2014-123183,OFF-LA-10001569,Not
5393,US-2014-123183,OFF-BI-10002429,Not
5394,US-2014-123183,FUR-BO-10000362,Not
5395,CA-2014-104829,OFF-PA-10003016,Yes
5396,US-2016-147340,FUR-FU-10002501,Not
5397,CA-2016-145492,OFF-AP-10003622,Yes
5398,CA-2016-163202,OFF-BI-10002764,Not
5399,CA-2016-117681,FUR-BO-10001798,Not
5400,CA-2017-132262,TEC-AC-10000158,Not
5401,CA-2017-132262,TEC-AC-10000303,Not
5402,CA-2017-123043,OFF-BI-10003910,Not
5403,CA-2017-123043,OFF-BI-10000138,Not
5404,US-2016-143280,TEC-PH-10002398,Not
5405,US-2016-143280,TEC-AC-10003399,Not
5406,US-2016-143280,OFF-FA-10000992,Not
5407,CA-2017-108854,OFF-PA-10003022,Not
5408,CA-2017-108854,OFF-BI-10002854,Not
5409,CA-2017-108854,OFF-BI-10001670,Not
5410,CA-2017-108854,OFF-ST-10001837,Not
5411,CA-2017-166856,OFF-BI-10002012,Not
5412,CA-2017-166856,TEC-AC-10004992,Not
5413,CA-2016-153157,TEC-PH-10003171,Not
5414,US-2017-125647,OFF-AP-10000390,Not
5415,US-2017-125647,OFF-PA-10004888,Not
5416,US-2017-125647,TEC-PH-10004188,Not
5417,CA-2014-132542,OFF-BI-10004099,Not
5418,CA-2015-110877,OFF-PA-10004621,Not
5419,CA-2015-110877,TEC-PH-10002103,Not
5420,US-2016-151827,TEC-PH-10002789,Yes
5421,US-2016-151827,TEC-AC-10003289,Yes
5422,US-2016-163258,OFF-BI-10000138,Not
5423,CA-2017-103009,OFF-PA-10001215,Not
5424,US-2017-120649,OFF-AR-10001545,Not
5425,CA-2016-153598,TEC-AC-10003870,Not
5426,CA-2016-153598,FUR-FU-10001085,Not
5427,US-2016-108497,FUR-BO-10004218,Not
5428,CA-2016-113096,OFF-ST-10003455,Not
5429,CA-2014-136861,FUR-FU-10001967,Not
5430,CA-2017-117422,OFF-AP-10000938,Not
5431,CA-2017-117422,OFF-PA-10002195,Not
